ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2024-12-16 10:34:29.896687984,CSZ7Zb8YJjCwDC1Qa,192.168.28.40,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,246,0,0,
2024-12-16 10:33:41.665849924,CcnP903AobKTvnXGw3,192.168.28.40,50353,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:33:43.208977938,CzkGfX1OxGgAk8Cbn2,192.168.28.40,55943,192.168.28.229,39657,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:33:44.334053993,CbPC9G2UNVBDMTTNFb,192.168.28.40,59653,192.168.28.229,39657,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:33:45.160520077,CCBKEC4pfTFr5WQgFj,192.168.28.40,33255,192.168.28.229,39657,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:33:43.115318060,CpnV3UuWqHUs5ZIZ3,192.168.28.229,39657,239.255.255.250,1900,udp,,0 days 00:00:03.002896,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:33:46.182478905,CIP5Ox2onMeQ9qZQp4,192.168.28.40,49413,192.168.28.229,39657,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:33:47.706967115,CaXZD23Gt4Ru4Y8Q8g,192.168.28.40,33224,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:33:53.647187948,Cl6U8V25BMoKhoHgMg,192.168.28.40,43468,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:33:59.687537909,CuDSy74wOl794774t7,192.168.28.40,51442,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:34:40.034110069,ChwlMe2GHQTFcobNM5,192.168.28.19,5353,224.0.0.251,5353,udp,dns,0 days 00:00:05.017783,534,0,S0,T,F,0,D,4,646,0,0,
2024-12-16 10:34:40.034162045,CZjely1kQemQwRopw3,fe80::14e0:28f4:e657:fbf3,5353,ff02::fb,5353,udp,dns,0 days 00:00:05.017764,534,0,S0,T,F,0,D,4,726,0,0,
2024-12-16 10:34:05.731237888,Crs0Jj1gCoI1jHxi8a,192.168.28.40,55637,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:34:05.933809996,CqaO3d1HH8rSwb0rI5,192.168.28.11,55238,255.255.255.255,8610,udp,,0 days 00:00:00.000048,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:34:06.036240101,CTjovi1jIPCB1lKt1c,192.168.28.208,52565,255.255.255.255,8610,udp,,0 days 00:00:00.000298,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:00.921386003,CJbUAE1VMJfaLN25mg,192.168.28.25,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,101,0,0,
2024-12-16 10:35:00.921436071,CjLX9e4fxkXIVIgdEl,fe80::10c1:6dde:581e:e273,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,121,0,0,
2024-12-16 10:34:11.669356108,CrpYID22WjdBrUgPm9,192.168.28.40,41349,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:02.150022984,CSM4zo1m8VHvSxdd32,192.168.28.21,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,406,0,0,
2024-12-16 10:34:13.616362095,CaXQWw2vwKCDeEHwfe,192.168.28.1,5678,255.255.255.255,5678,udp,,,,,S0,T,T,0,D,1,155,0,0,
2024-12-16 10:35:07.170582056,Czn5DR1lKINalschrg,192.168.28.208,5353,224.0.0.251,5353,udp,dns,0 days 00:00:00.000078,116,0,S0,T,F,0,D,2,172,0,0,
2024-12-16 10:35:07.170656919,C2wc5F4CbBCnn9lVEg,fe80::1561:eb94:5124:dbe7,5353,ff02::fb,5353,udp,dns,0 days 00:00:00.000037,116,0,S0,T,F,0,D,2,212,0,0,
2024-12-16 10:34:17.709434986,CX4q7N3lMG7gtbX2Rg,192.168.28.40,46698,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:01.024477005,CMCW0D2xwv4r41Xxdl,192.168.28.39,5353,224.0.0.251,5353,udp,dns,0 days 00:00:03.994753,415,0,S0,T,F,0,D,3,499,0,0,
2024-12-16 10:34:23.650459051,CYFlqv31AF7ehw1hBa,192.168.28.40,45148,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:34:29.692215919,CX7cwx2YHHgTx7xLZe,192.168.28.40,52393,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:01.024527073,CMRbhB17s79euTGSwe,fe80::1cb8:5514:ac76:637c,5353,ff02::fb,5353,udp,dns,0 days 00:00:13.108351,610,0,S0,T,F,0,D,4,802,0,0,
2024-12-16 10:35:13.006162882,ClC6km3npe3Cour5Pc,fe80::cb5:36cd:b1d3:3d80,5353,ff02::fb,5353,udp,dns,0 days 00:00:06.960693,736,0,S0,T,F,0,D,4,928,0,0,
2024-12-16 10:35:13.006083965,CmpTrU7yv5Pcq0ej8,192.168.28.24,5353,224.0.0.251,5353,udp,dns,0 days 00:00:06.960724,736,0,S0,T,F,0,D,4,848,0,0,
2024-12-16 10:34:35.734359980,Co8vHr3d70BhrMExPl,192.168.28.40,42004,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:34:37.678670883,CDxwuR2pzA9fzGx6i4,192.168.28.11,62884,255.255.255.255,8610,udp,,0 days 00:00:00.000058,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:34:37.678736925,C5N0244IGg6eD182nd,192.168.28.208,53979,255.255.255.255,8610,udp,,0 days 00:00:00.000010,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:29.184990883,Cbprok1vMyaLKZtgD1,192.168.28.212,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,446,0,0,
2024-12-16 10:35:29.185065985,CF03LY1FYMtxWrcR38,fe80::1c57:4241:2595:e5c9,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,466,0,0,
2024-12-16 10:34:41.670146942,CBGDF22KdfN7Sgmff9,192.168.28.40,44290,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:34:47.714255095,CrEMcS1wdlOOUFo0Sh,192.168.28.40,56465,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:28.057548046,CrDeRBubhFJjAiDP3,fe80::143a:ca02:54c1:6278,5353,ff02::fb,5353,udp,dns,0 days 00:00:01.023502,221,0,S0,T,F,0,D,2,317,0,0,
2024-12-16 10:35:28.057477951,C22v502sg5jVgLM3n1,192.168.28.22,5353,224.0.0.251,5353,udp,dns,0 days 00:00:01.023517,221,0,S0,T,F,0,D,2,277,0,0,
2024-12-16 10:34:53.754808903,CKwAuz1QDbAmiurXw5,192.168.28.40,59028,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:44.748217106,CEFoX71Dy5F37dclq3,192.168.28.24,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,190,0,0,
2024-12-16 10:35:44.748279095,ClBR5r3QHEEQCmDue,fe80::cb5:36cd:b1d3:3d80,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,210,0,0,
2024-12-16 10:35:44.851511955,C5CMG5157YAWjNaZC2,192.168.28.21,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,177,0,0,
2024-12-16 10:35:44.851593018,C2UdXGDhZMChyewZ9,192.168.28.38,5353,224.0.0.251,5353,udp,dns,0 days 00:00:00.203995,349,0,S0,T,F,0,D,2,405,0,0,
2024-12-16 10:35:44.851615906,C8Z8hc4HILxHaNCDZk,fe80::104e:5fb6:9e41:e663,5353,ff02::fb,5353,udp,dns,0 days 00:00:00.204031,349,0,S0,T,F,0,D,2,445,0,0,
2024-12-16 10:35:44.851622105,C3bNYC4dtEbXx68NY8,192.168.28.212,5353,224.0.0.251,5353,udp,dns,0 days 00:00:00.204030,376,0,S0,T,F,0,D,2,432,0,0,
2024-12-16 10:35:44.851660013,CqN0eh1sXQYvBQIsH,fe80::1c57:4241:2595:e5c9,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,230,0,0,
2024-12-16 10:34:59.692028999,Cw8nwI3ZzBq3C0oGN4,192.168.28.40,46411,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:43.518846035,CdgP4r3b3XRnMPpJAa,fe80::c49:66c:bb73:3967,5353,ff02::fb,5353,udp,dns,0 days 00:00:01.026777,267,0,S0,T,F,0,D,2,363,0,0,
2024-12-16 10:35:43.518793105,CVULx51CHJrw92LNUi,192.168.28.23,5353,224.0.0.251,5353,udp,dns,0 days 00:00:01.026796,267,0,S0,T,F,0,D,2,323,0,0,
2024-12-16 10:35:44.644572973,CZ38S84tZ7tLfHyiZf,fe80::10c1:6dde:581e:e273,5353,ff02::fb,5353,udp,dns,0 days 00:00:03.993369,133,0,S0,T,F,0,D,3,277,0,0,
2024-12-16 10:35:44.644496918,CVAKZ231MZCQmLetq2,192.168.28.25,5353,224.0.0.251,5353,udp,dns,0 days 00:00:03.993402,133,0,S0,T,F,0,D,3,217,0,0,
2024-12-16 10:35:05.735095024,CKrjLT1PW69RtQOmH2,192.168.28.40,37956,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:09.320549011,C3zrK31VcL8UOITwL,192.168.28.208,64915,255.255.255.255,8610,udp,,0 days 00:00:00.000031,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:09.420317888,CtfOaL1E5K83ysL4J2,192.168.28.11,54863,255.255.255.255,8610,udp,,0 days 00:00:00.000053,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:11.672486067,CQoKC544vWwsxjAn8c,192.168.28.40,38797,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:13.618093967,C1kfjh30z1eXJbq0R2,192.168.28.1,5678,255.255.255.255,5678,udp,,,,,S0,T,T,0,D,1,155,0,0,
2024-12-16 10:35:44.545628071,Cf7hMV3jU2sXFX3uxa,192.168.28.39,5353,224.0.0.251,5353,udp,dns,0 days 00:00:13.001593,685,0,S0,T,F,0,D,4,797,0,0,
2024-12-16 10:35:44.545685053,CteNQA4yc3LQyzWTj5,fe80::1cb8:5514:ac76:637c,5353,ff02::fb,5353,udp,dns,0 days 00:00:13.001597,685,0,S0,T,F,0,D,4,877,0,0,
2024-12-16 10:36:05.533704042,CJR3532pMGWzO8lpGe,192.168.28.22,5353,224.0.0.251,5353,udp,dns,0 days 00:00:00.921439,267,0,S0,T,F,0,D,2,323,0,0,
2024-12-16 10:36:05.533778906,CJ8AC6sVm3cHnlYKd,fe80::143a:ca02:54c1:6278,5353,ff02::fb,5353,udp,dns,0 days 00:00:00.921425,267,0,S0,T,F,0,D,2,363,0,0,
2024-12-16 10:35:23.652471066,C27Hhv3bGTVgJh2Oqb,192.168.28.40,54802,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:29.696089983,CkPL7t1q9e94tnQmnf,192.168.28.40,38783,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:12.291363001,CK9WS34RL5qFrNJlDk,192.168.28.21,5353,224.0.0.251,5353,udp,dns,0 days 00:00:06.962970,868,0,S0,T,F,0,D,4,980,0,0,
2024-12-16 10:35:35.735482931,CDOG7s1hfUhmQ69OO5,192.168.28.40,57564,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:28.266061068,C339My328n0BGPIIY2,192.168.28.38,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,103,0,0,
2024-12-16 10:36:28.266138076,Cc938B49zlhD4eUAOk,fe80::104e:5fb6:9e41:e663,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,123,0,0,
2024-12-16 10:36:29.699536085,CDtFbJ2vcABLOLfTl8,192.168.28.36,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,73,0,0,
2024-12-16 10:36:29.699599028,C5eR2qy8SiAxfJuT9,fe80::884:7f69:9c28:a913,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,93,0,0,
2024-12-16 10:36:29.803087950,CvBiNw3xDuskCbZKDd,192.168.28.40,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,246,0,0,
2024-12-16 10:36:20.280930042,CgMEtt4pcM8UhLAB31,192.168.28.211,5353,224.0.0.251,5353,udp,dns,0 days 00:00:04.096861,548,0,S0,T,F,0,D,3,632,0,0,
2024-12-16 10:36:20.280977011,CNn65yjs5QN3qeJLc,fe80::1001:16db:2a8b:ffdc,5353,ff02::fb,5353,udp,dns,0 days 00:00:04.096872,548,0,S0,T,F,0,D,3,692,0,0,
2024-12-16 10:07:39.511753082,CNsCsNUMohXaUzyVd,192.168.28.36,57621,192.168.28.255,57621,udp,,0 days 00:28:01.550601,2024,0,S0,T,T,0,D,46,3312,0,0,
2024-12-16 10:35:41.062411070,CM7cHE4zBEBxFXD4Mg,192.168.28.208,60434,255.255.255.255,8610,udp,,0 days 00:00:00.000012,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:41.162923098,Cw7cH73KYd2srXhySj,192.168.28.11,59864,255.255.255.255,8610,udp,,0 days 00:00:00.000052,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:35:41.674325943,CR6MKV12rHIMKOfU6i,192.168.28.40,49777,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:43.216124058,CVi3Yd1YxgsTTuMFke,192.168.28.40,42971,192.168.28.229,41978,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:35:44.154570103,CgIHdO1qIZ5n7zRwEc,192.168.28.40,58182,192.168.28.229,41978,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:36:34.718046904,CCQe0U1Jocc41cei34,192.168.28.212,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,446,0,0,
2024-12-16 10:36:34.718132019,CLcLYd4903OQVRVaV2,fe80::1c57:4241:2595:e5c9,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,466,0,0,
2024-12-16 10:35:45.164544106,CiaMPhTQuJkK4OUE6,192.168.28.40,37218,192.168.28.229,41978,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:35:43.115855932,CdCMfu2mWc36Jhrmj8,192.168.28.229,41978,239.255.255.250,1900,udp,,0 days 00:00:03.001802,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:35:46.185071945,C8bAdn1Y5ysdBtejbe,192.168.28.40,56336,192.168.28.229,41978,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:35:47.717515945,Cr1ZLz1kxXAKBovxl,192.168.28.40,42343,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:33.489638090,C7ADIa23hUw8oZAvM7,192.168.28.23,5353,224.0.0.251,5353,udp,dns,0 days 00:00:01.022780,221,0,S0,T,F,0,D,2,277,0,0,
2024-12-16 10:36:33.489717007,CbBeVwIQgljpXUch2,fe80::c49:66c:bb73:3967,5353,ff02::fb,5353,udp,dns,0 days 00:00:01.022765,221,0,S0,T,F,0,D,2,317,0,0,
2024-12-16 10:35:53.757457018,Cv6oTU1KD8l9xeMO23,192.168.28.40,57044,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:35:59.696429014,CKPU8Q1Chc8fembogd,192.168.28.40,54940,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:25:37.418440104,CkuPPnPeWjnmStppg,192.168.28.38,57621,192.168.28.255,57621,udp,,0 days 00:10:24.942976,792,0,S0,T,T,0,D,18,1296,0,0,
2024-12-16 10:36:44.649292946,CQ0aJT2A40U1hMkag7,fe80::1ceb:c7eb:adfd:942d,5353,ff02::fb,5353,udp,dns,0 days 00:00:04.405204,2591,0,S0,T,F,0,D,11,3119,0,0,
2024-12-16 10:36:44.649221897,CYNzOSFiZ2X3c6Are,192.168.28.26,5353,224.0.0.251,5353,udp,dns,0 days 00:00:04.405240,2801,0,S0,T,F,0,D,12,3137,0,0,
2024-12-16 10:36:05.738383055,CjOIqp2Ywyyq7k7Nf7,192.168.28.40,59977,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:48.235083103,C1XMfp1SdFuLEzYoSl,192.168.28.18,5353,224.0.0.251,5353,udp,dns,0 days 00:00:03.991737,178,0,S0,T,F,0,D,3,262,0,0,
2024-12-16 10:36:48.235146999,CHq9Ms4PpA9lZjNUTc,fe80::83f:1e1a:e842:1285,5353,ff02::fb,5353,udp,dns,0 days 00:00:03.991727,178,0,S0,T,F,0,D,3,322,0,0,
2024-12-16 10:36:11.677056074,CMpDhB6wB47yWopM,192.168.28.40,46942,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:12.803261042,CD0NGt1lDLh8K0rxe7,192.168.28.208,53707,255.255.255.255,8610,udp,,0 days 00:00:00.000051,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:36:12.905786037,CaWbIl4P8wUnOhHs2i,192.168.28.11,61412,255.255.255.255,8610,udp,,0 days 00:00:00.000059,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:36:13.624142885,CDkkPkWiaPeL8CFnc,192.168.28.1,5678,255.255.255.255,5678,udp,,,,,S0,T,T,0,D,1,155,0,0,
2024-12-16 10:36:17.723093987,CtMYGK9G9KvSAPO9k,192.168.28.40,39966,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:23.759552956,CPqR4urVWUET9bsMi,192.168.28.40,46732,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:13.934870005,CsPCga1CULhs5PnEV9,192.168.28.26,5353,224.0.0.251,5353,udp,dns,0 days 00:00:00.103963,361,0,S0,T,F,0,D,2,417,0,0,
2024-12-16 10:37:14.141439915,CjCvVB3YiLylIJMBd2,fe80::1ceb:c7eb:adfd:942d,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,199,0,0,
2024-12-16 10:37:07.075826883,CT3lxoAXuLZJeopg8,192.168.28.21,5353,224.0.0.251,5353,udp,dns,0 days 00:00:04.915150,804,0,S0,T,F,0,D,6,972,0,0,
2024-12-16 10:37:09.634732962,CWydFU2kbtD8R88Ta9,192.168.28.39,5353,224.0.0.251,5353,udp,dns,0 days 00:00:03.994663,476,0,S0,T,F,0,D,3,560,0,0,
2024-12-16 10:37:09.634809017,CExp0F331XSwHjZtod,fe80::1cb8:5514:ac76:637c,5353,ff02::fb,5353,udp,dns,0 days 00:00:03.994588,476,0,S0,T,F,0,D,3,620,0,0,
2024-12-16 10:36:29.699603081,CsCy9oTSsSYctZLal,192.168.28.40,35633,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:35.741919994,Cl7cLlvJjMk1ZRSOg,192.168.28.40,50188,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:20.693341017,C7Z99l45yJcdWgAyRc,fe80::83f:1e1a:e842:1285,5353,ff02::fb,5353,udp,dns,0 days 00:00:01.024116,267,0,S0,T,F,0,D,2,363,0,0,
2024-12-16 10:37:20.693336964,CKQbL41V1GQOeKrZ8e,192.168.28.18,5353,224.0.0.251,5353,udp,dns,0 days 00:00:01.024115,267,0,S0,T,F,0,D,2,323,0,0,
2024-12-16 10:36:41.680715084,COAZTq1okOY0uld7p3,192.168.28.40,47435,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:44.444071054,CNXR8d2fLVk86DpVsh,192.168.28.208,64616,255.255.255.255,8610,udp,,0 days 00:00:00.000040,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:36:44.957617044,C1EhuJrvZD7dMJHp5,192.168.28.11,56424,255.255.255.255,8610,udp,,0 days 00:00:00.000055,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:36:47.721154928,CzeZ8A1BQe4xL7kZA6,192.168.28.40,34338,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:53.762773037,CLrAXz10Wui8KtGeCi,192.168.28.40,58430,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:36:59.701277971,CXHghU2lYjK1WbStde,192.168.28.40,41041,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:05.742702961,CDI2kt4HCJVh4VqYdf,192.168.28.40,59008,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:11.681548119,CwpPhv4PS92PnzhHS6,192.168.28.40,57766,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:13.629391909,CnPZjR3ZMUr0KM8H4b,192.168.28.1,5678,255.255.255.255,5678,udp,,,,,S0,T,T,0,D,1,155,0,0,
2024-12-16 10:37:16.189160109,C1Ox7g4wnDqCTYLI1i,192.168.28.208,53507,255.255.255.255,8610,udp,,0 days 00:00:00.000004,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:37:16.699522018,C35epf2rvVEkcEADA7,192.168.28.11,64397,255.255.255.255,8610,udp,,0 days 00:00:00.000002,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:37:17.723261118,C27pwt3GyqeHY7H8R2,192.168.28.40,57443,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:09.847412109,CvpQYEm6WgHQsEwqd,192.168.28.212,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,446,0,0,
2024-12-16 10:38:09.847415924,CdBTAH2mrVKS9ncRzh,fe80::1c57:4241:2595:e5c9,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,466,0,0,
2024-12-16 10:37:23.764978886,CI7PGz1jKOGihKqqT7,192.168.28.40,47767,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:36.155987024,CG9ofA26W9E56LqYb9,fe80::10c1:6dde:581e:e273,5353,ff02::fb,5353,udp,dns,0 days 00:00:34.201242,1152,0,S0,T,F,0,D,8,1536,0,0,
2024-12-16 10:37:36.155986071,Coq5Qp4owvBAxmKaAg,192.168.28.25,5353,224.0.0.251,5353,udp,dns,0 days 00:00:34.201241,1152,0,S0,T,F,0,D,8,1376,0,0,
2024-12-16 10:37:47.931648970,Crn8Jb1W5pEOj2T3Q2,fe80::83f:1e1a:e842:1285,5353,ff02::fb,5353,udp,dns,0 days 00:00:21.812283,964,0,S0,T,F,0,D,7,1300,0,0,
2024-12-16 10:37:47.931644917,C4nV404SosE5FdVnCe,192.168.28.18,5353,224.0.0.251,5353,udp,dns,0 days 00:00:21.812283,964,0,S0,T,F,0,D,7,1160,0,0,
2024-12-16 10:37:29.703937054,CiHsXd3VRj0qkwKr44,192.168.28.40,57962,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:35.747068882,ClV9ha31UFEvu0Wsu3,192.168.28.40,39162,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:29.710520983,Cja28c1Bjb779AgGN7,192.168.28.36,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,73,0,0,
2024-12-16 10:38:29.710526943,C2FhRnLWmaaFSzHF1,fe80::884:7f69:9c28:a913,5353,ff02::fb,5353,udp,dns,,,,S0,T,F,0,D,1,93,0,0,
2024-12-16 10:38:29.915780067,CQvuQ83RbITl9uUwta,192.168.28.40,5353,224.0.0.251,5353,udp,dns,,,,S0,T,F,0,D,1,246,0,0,
2024-12-16 10:37:41.684596062,CjU6RS7wzdinkEUbb,192.168.28.40,54013,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:43.326462984,CM7pUMc1cchyWsSB6,192.168.28.40,42537,192.168.28.229,39130,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:37:44.147573948,CV4uMT2zTzzpYIIJEg,192.168.28.40,60612,192.168.28.229,39130,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:37:45.170814991,CAwcxlAVJTlpzJMl6,192.168.28.40,58839,192.168.28.229,39130,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:37:43.116441965,Cxsb1tyEy9O9eyIn9,192.168.28.229,39130,239.255.255.250,1900,udp,,0 days 00:00:03.003615,692,0,S0,T,F,0,D,4,804,0,0,
2024-12-16 10:37:46.195683002,CyTsuv3rnBqCQnW2fd,192.168.28.40,58156,192.168.28.229,39130,udp,,,,,S0,T,T,0,D,1,441,0,0,
2024-12-16 10:37:47.727596045,C9Jqys1wePxF9TirOh,192.168.28.40,38412,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:37:47.931690931,Ca0ILp1H7rlCfHX4V5,192.168.28.208,57371,255.255.255.255,8610,udp,,0 days 00:00:00.000020,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:37:48.444247007,CnXy9z4HPKMNGVVgn1,192.168.28.11,52935,255.255.255.255,8610,udp,,0 days 00:00:00.000002,32,0,S0,T,T,0,D,2,88,0,0,
2024-12-16 10:37:53.767543077,CyuBRY1krcqLEdE1be,192.168.28.40,37473,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:26.637902975,CnkCHl4S0efYpGDyU,fe80::1001:16db:2a8b:ffdc,5353,ff02::fb,5353,udp,dns,0 days 00:00:19.251216,1096,0,S0,T,F,0,D,6,1384,0,0,
2024-12-16 10:38:26.637898922,CG7OUuvX6cLcnFIV7,192.168.28.211,5353,224.0.0.251,5353,udp,dns,0 days 00:00:19.251216,1096,0,S0,T,F,0,D,6,1264,0,0,
2024-12-16 10:37:59.707804918,CwAmJy13Vkry4zqjw4,192.168.28.40,36112,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:05.747967005,C9BVw546wJfcqGKp1,192.168.28.40,60555,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:11.687613010,CyCnX93VsdFRcXqLhf,192.168.28.40,53088,192.168.28.255,15600,udp,,,,,S0,T,T,0,D,1,63,0,0,
2024-12-16 10:38:51.726639986,CHApP425YrPLSRPUa8,192.168.28.209,5353,224.0.0.251,5353,udp,dns,0 days 00:00:03.993070,476,0,S0,T,F,0,D,3,560,0,0,
2024-12-16 10:38:51.726643085,CoRhHx3cGHhYvcJ1Bi,fe80::146a:3d52:55b3:87e8,5353,ff02::fb,5353,udp,dns,0 days 00:00:03.993070,476,0,S0,T,F,0,D,3,620,0,0,
