192.168.28.229,tcp:ssl,54.198.86.24
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:http,192.168.28.31
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,54.198.86.24
192.168.28.229,tcp:ssl,34.120.177.193
fe80::2605:4ff9:fc77:aafc,udp:dns,ff02::fb
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
fe80::e0ff:c9cb:ac25:7736,,ff02::16
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,8.8.4.4
192.168.28.229,udp:dns,8.8.8.8
192.168.28.229,udp:dns,224.0.0.251
192.168.28.229,udp:dns,8.8.4.4
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dhcp,192.168.28.1
::,,ff02::1:ff77:aafc
::,,ff02::16
fe80::2605:4ff9:fc77:aafc,,ff02::16
192.168.28.229,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:quic,216.58.200.3
192.168.28.229,udp:quic,216.58.200.10
192.168.28.30,udp:dns,224.0.0.251
fe80::d35b:52df:37f8:de38,udp:dns,ff02::fb
192.168.28.26,udp:dns,224.0.0.251
fe80::1ceb:c7eb:adfd:942d,udp:dns,ff02::fb
192.168.28.229,,239.255.255.250
fe80::2605:4ff9:fc77:aafc,,ff02::2
fe80::2605:4ff9:fc77:aafc,udp:dns,ff02::fb
192.168.28.229,udp:dns,224.0.0.251
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:quic,172.217.25.202
192.168.28.229,udp:quic,142.251.222.238
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.11,,255.255.255.255
192.168.28.36,udp:dns,224.0.0.251
fe80::884:7f69:9c28:a913,udp:dns,ff02::fb
192.168.28.208,,255.255.255.255
192.168.28.229,,239.255.255.250
192.168.28.11,,255.255.255.255
192.168.28.1,,255.255.255.255
192.168.28.208,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:quic,216.58.200.10
192.168.28.38,udp:dns,224.0.0.251
fe80::104e:5fb6:9e41:e663,udp:dns,ff02::fb
192.168.28.229,udp:quic,172.217.25.202
192.168.28.229,udp:dns,192.168.28.1
fe80::2605:4ff9:fc77:aafc,udp:dns,ff02::fb
192.168.28.229,udp:dns,224.0.0.251
fe80::1001:16db:2a8b:ffdc,udp:dns,ff02::fb
192.168.28.211,udp:dns,224.0.0.251
192.168.28.11,,255.255.255.255
192.168.28.208,,255.255.255.255
192.168.28.212,udp:dns,224.0.0.251
fe80::1c57:4241:2595:e5c9,udp:dns,ff02::fb
192.168.28.237,udp:dns,224.0.0.251
192.168.28.211,udp:dns,224.0.0.251
fe80::1001:16db:2a8b:ffdc,udp:dns,ff02::fb
192.168.28.229,udp:quic,142.251.223.74
192.168.28.229,udp:quic,216.58.200.10
192.168.28.229,udp:quic,142.250.199.14
192.168.28.229,udp:quic,142.251.43.163
192.168.28.229,tcp:ssl,13.107.5.93
fe80::1425:9348:2e9:e677,udp:dns,ff02::fb
192.168.28.17,udp:dns,224.0.0.251
192.168.28.1,,255.255.255.255
192.168.28.11,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,13.107.5.93
192.168.28.229,udp:dns,192.168.28.1
192.168.28.208,,255.255.255.255
192.168.28.30,udp:dns,224.0.0.251
fe80::d35b:52df:37f8:de38,udp:dns,ff02::fb
192.168.28.25,udp:dns,224.0.0.251
fe80::10c1:6dde:581e:e273,udp:dns,ff02::fb
192.168.28.21,udp:dns,224.0.0.251
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:quic,172.217.25.202
192.168.28.229,udp:dns,192.168.28.1
192.168.28.22,udp:dns,224.0.0.251
fe80::143a:ca02:54c1:6278,udp:dns,ff02::fb
192.168.28.229,udp:quic,142.251.223.74
192.168.28.36,udp:dns,224.0.0.251
fe80::884:7f69:9c28:a913,udp:dns,ff02::fb
192.168.28.229,tcp:ssl,142.251.43.163
192.168.28.11,,255.255.255.255
192.168.28.229,,239.255.255.250
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.208,,255.255.255.255
192.168.28.229,tcp:ssl,35.215.235.162
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,13.107.5.93
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,13.107.5.93
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,13.107.5.93
192.168.28.229,udp:dns,192.168.28.1
fe80::1ceb:c7eb:adfd:942d,udp:dns,ff02::fb
192.168.28.26,udp:dns,224.0.0.251
192.168.28.229,udp:quic,142.250.199.14
192.168.28.1,,255.255.255.255
192.168.127.114,,140.82.112.26
192.168.28.11,,255.255.255.255
192.168.127.114,tcp:ssl,140.82.112.26
192.168.28.208,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.127.114,,172.217.25.195
fe80::1c57:4241:2595:e5c9,udp:dns,ff02::fb
192.168.28.212,udp:dns,224.0.0.251
fe80::1ceb:c7eb:adfd:942d,udp:dns,ff02::fb
192.168.28.26,udp:dns,224.0.0.251
192.168.28.229,udp:dns,192.168.28.1
192.168.127.114,,35.211.149.16
fe80::2605:4ff9:fc77:aafc,udp:dns,ff02::fb
192.168.28.229,udp:dns,224.0.0.251
fe80::143a:ca02:54c1:6278,udp:dns,ff02::fb
192.168.28.22,udp:dns,224.0.0.251
192.168.28.229,udp:quic,142.251.43.99
192.168.127.114,,142.251.12.188
192.168.127.114,tcp:ssl,142.251.43.131
192.168.28.11,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,tcp:ssl,13.107.246.59
192.168.28.208,,255.255.255.255
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.229,udp:dns,192.168.28.1
192.168.28.237,udp:dns,224.0.0.251
192.168.28.229,udp:quic,142.251.43.163
